id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1156633135091802113,1156633135091802113,2019-07-31 21:30:03 MSK,2019-07-31,21:30:03,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"По дороге на Дальний Восток сделали остановку в Красноярске – одном из регионов, затронутых лесными пожарами. Главная задача – не допустить распространения огня на населенные пункты. Помощь по линии федерального центра мы, конечно, окажем.  https://t.co/fYvQwNoPj8",ru,[],['https://youtu.be/GyDyo28uluU'],[],392,81,315,[],[],https://twitter.com/MedvedevRussia/status/1156633135091802113,False,,0,,,,,,,,[],,,,
1156187012438908928,1156187012438908928,2019-07-30 15:57:19 MSK,2019-07-30,15:57:19,+0300,153812887,medvedevrussia,Дмитрий Медведев,,По поводу ситуации с лесными пожарами в Сибири   https://t.co/r71A7yz8Wz,ru,[],['https://www.youtube.com/watch?v=ItIbIM-1h74'],[],367,112,730,[],[],https://twitter.com/MedvedevRussia/status/1156187012438908928,False,,0,,,,,,,,[],,,,
1155404781617319936,1155404781617319936,2019-07-28 12:09:00 MSK,2019-07-28,12:09:00,+0300,153812887,medvedevrussia,Дмитрий Медведев,,С Днем Военно-Морского Флота!  https://t.co/YIcfLg8b3B,ru,[],[],"['https://pbs.twimg.com/media/EAjSRZlW4AITc-6.jpg', 'https://pbs.twimg.com/media/EAjSghYWsAAMs1L.jpg', 'https://pbs.twimg.com/media/EAjSRbNXYAI9rMe.jpg', 'https://pbs.twimg.com/media/EAjSRbNXYAMboQB.jpg']",363,125,813,[],[],https://twitter.com/MedvedevRussia/status/1155404781617319936,False,,1,https://pbs.twimg.com/media/EAjSRZlW4AITc-6.jpg,,,,,,,[],,,,
1151794433697996800,1151794433697996800,2019-07-18 13:02:46 MSK,2019-07-18,13:02:46,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Мы продолжаем оказывать помощь Иркутской области и выделяем из резервного фонда правительства более 14 млрд рублей для решения жилищных вопросов жителей региона, пострадавших от наводнения. Речь идет о содействии в покупке или строительстве нового жилья, проведении капремонта",ru,[],[],[],284,62,316,[],[],https://twitter.com/MedvedevRussia/status/1151794433697996800,False,,0,,,,,,,,[],,,,
1151172789405138944,1151172789405138944,2019-07-16 19:52:35 MSK,2019-07-16,19:52:35,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Строительство современного жилья, конечно, важная задача. Но не меньшее значение имеют городские пространства в целом. Около половины из 105 млрд рублей, запланированных в этом году на нацпроект «Жилье и городская среда», пойдет на благоустройство городов и населенных пунктов.  https://t.co/BL9kPhZCAN",ru,[],[],[],281,68,298,[],[],https://twitter.com/MedvedevRussia/status/1151172789405138944,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1151172661776650241/pu/img/I6xALGlHWbjbOec6.jpg,,,,,,,[],,,,
1149328301833564160,1149328301833564160,2019-07-11 17:43:15 MSK,2019-07-11,17:43:15,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Принял решение о снижении НДС до 10% на плодово-ягодную продукцию. Это должно привести к ее удешевлению, а также позволит развиваться отечественному садоводческому хозяйству",ru,[],[],[],565,177,816,[],[],https://twitter.com/MedvedevRussia/status/1149328301833564160,False,,0,,,,,,,,[],,,,
1149015118056960000,1149015118056960000,2019-07-10 20:58:46 MSK,2019-07-10,20:58:46,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Отмененный телемост между Украиной и Россией – это следствие паранойи украинских властей. Которые развернули юридическое фиглярство с уголовными делами за измену родине. Надеюсь, что эти странные поступки останутся в прошлом и контакты между нашими народами будут прежними  https://t.co/C8VGWanqXm",ru,[],[],[],685,145,538,[],[],https://twitter.com/MedvedevRussia/status/1149015118056960000,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1149014964809732098/pu/img/BkdLfk12fVHNXLbz.jpg,,,,,,,[],,,,
1149004158869082112,1149004158869082112,2019-07-10 20:15:13 MSK,2019-07-10,20:15:13,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Политический диалог между российскими и украинскими партиями сейчас свернут. О том, какой курс будет проводить новый президент Украины, внятных сигналов мы пока не получали. На этом фоне поддерживаем намерение партии «Оппозиционная платформа – За жизнь» восстановить наше общение  https://t.co/dvKFRE5LWx",ru,[],[],[],166,69,235,[],[],https://twitter.com/MedvedevRussia/status/1149004158869082112,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1149004082838945794/pu/img/bv_L-tOZ06f0npb_.jpg,,,,,,,[],,,,
1145706254423220224,1145706254423220224,2019-07-01 17:50:31 MSK,2019-07-01,17:50:31,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Мы будем внимательно следить за ценами на топливо. И если кто-то из нефтяных компаний забудется и посчитает, что в отсутствие соглашения о заморозке цен можно их произвольно повышать, придется вернуться к идее той непопулярной меры в адрес нефтяников, которая обсуждалась ранее",ru,[],[],[],731,185,637,[],[],https://twitter.com/MedvedevRussia/status/1145706254423220224,False,,0,,,,,,,,[],,,,
1143203079787089921,1143203079787089921,2019-06-24 20:03:48 MSK,2019-06-24,20:03:48,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Россия и Евросоюз переживают не самый простой период в своих отношениях. Важно, что даже в этих условиях российско-французские связи продолжают развиваться. Сегодня в Гавре провели переговоры с моим коллегой – премьер-министром Франции @EPhilippePM  https://t.co/SJJqLUs7zP",ru,[],[],"['https://pbs.twimg.com/media/D915A9DXYAEwcN5.jpg', 'https://pbs.twimg.com/media/D915D20XoAARLgs.jpg', 'https://pbs.twimg.com/media/D915FrWWsAE5C7c.jpg', 'https://pbs.twimg.com/media/D915HfgXoAEmGEj.jpg']",156,44,253,[],[],https://twitter.com/MedvedevRussia/status/1143203079787089921,False,,1,https://pbs.twimg.com/media/D915A9DXYAEwcN5.jpg,,,,,,,[],,,,
1142842031343112193,1142842031343112193,2019-06-23 20:09:07 MSK,2019-06-23,20:09:07,+0300,153812887,medvedevrussia,Дмитрий Медведев,,Поздравляю всех выпускников с окончанием школы!  Фото: Алексей Даничев/РИА Новости  https://t.co/YFb6ULnClk,ru,[],[],['https://pbs.twimg.com/media/D9wvxMTWwAAtvdj.jpg'],138,44,335,[],[],https://twitter.com/MedvedevRussia/status/1142842031343112193,False,,1,https://pbs.twimg.com/media/D9wvxMTWwAAtvdj.jpg,,,,,,,[],,,,
1142116392516431873,1142116392516431873,2019-06-21 20:05:42 MSK,2019-06-21,20:05:42,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"В Грузии происходят события, связанные с внутриполитической борьбой между радикальной оппозицией и теми, кто сейчас находится у власти. Попытки свалить это все на Россию выглядят как передергивание реальной ситуации, как попытка столкнуть две эти силы  https://t.co/7tFjCUJilw",ru,[],['https://www.facebook.com/Dmitry.Medvedev/posts/10156040142621851'],[],270,65,287,[],[],https://twitter.com/MedvedevRussia/status/1142116392516431873,False,,0,,,,,,,,[],,,,
1141308636410589184,1141308636410589184,2019-06-19 14:35:58 MSK,2019-06-19,14:35:58,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Подписал постановление, которое позволит более жестко контролировать цены на коммунальные услуги и не допускать их необоснованного увеличения в регионах выше уровня прогнозируемой инфляции",ru,[],[],[],652,166,624,[],[],https://twitter.com/MedvedevRussia/status/1141308636410589184,False,,0,,,,,,,,[],,,,
1140957863931760640,1140957863931760640,2019-06-18 15:22:07 MSK,2019-06-18,15:22:07,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Правительство предлагает увеличить пособие на детей от 1,5 до 3 лет: вместо прежних 50 рублей установить выплаты в размере прожиточного минимума ребенка в регионе семьям, чей доход окажется ниже установленного уровня. Это предложение будет представлено на рассмотрение Президента",ru,[],[],[],766,280,1149,[],[],https://twitter.com/MedvedevRussia/status/1140957863931760640,False,,0,,,,,,,,[],,,,
1140597657716633600,1140597657716633600,2019-06-17 15:30:47 MSK,2019-06-17,15:30:47,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"О появляющейся информации о росте цен на бензин на Дальнем Востоке и в Сибири: дал поручение разобраться в ситуации. Если проблема носит системный характер, будем принимать те меры по отношению к нефтяным компаниям, которые неоднократно обсуждали",ru,[],[],[],539,113,441,[],[],https://twitter.com/MedvedevRussia/status/1140597657716633600,False,,0,,,,,,,,[],,,,
1138689383920545793,1138689383920545793,2019-06-12 09:07:59 MSK,2019-06-12,09:07:59,+0300,153812887,medvedevrussia,Дмитрий Медведев,,С Днём России!  https://t.co/86TPJNsOg4,ru,[],[],['https://pbs.twimg.com/media/D81v9DeXoAEdTnl.jpg'],669,249,1659,[],[],https://twitter.com/MedvedevRussia/status/1138689383920545793,False,,1,https://pbs.twimg.com/media/D81v9DeXoAEdTnl.jpg,,,,,,,[],,,,
1138427233025085441,1138427233025085441,2019-06-11 15:46:17 MSK,2019-06-11,15:46:17,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Мы должны выработать новые подходы к организации рабочего времени, образовательного процесса, таким понятиям, как «рабочий день» и «рабочее место». Не исключу, что будущее – за четырехдневной рабочей неделей как новой основой социально-трудового контракта.  https://t.co/QkoIaJfvh1",ru,[],[],[],380,106,396,[],[],https://twitter.com/MedvedevRussia/status/1138427233025085441,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1138427035150409728/pu/img/BZ4P09kd0bEUCebJ.jpg,,,,,,,[],,,,
1136574906106351622,1136574906106351622,2019-06-06 13:05:48 MSK,2019-06-06,13:05:48,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Провели переговоры с председателем КНР Си Цзиньпином, который находится в России с государственным визитом. С Китаем мы сотрудничаем по всем направлениям. В сентябре в Санкт-Петербурге запланирована 24-я регулярная встреча глав правительств России и Китая  https://t.co/WnRY6NCFPQ",ru,[],[],"['https://pbs.twimg.com/media/D8XsxsnXYAAf8YJ.jpg', 'https://pbs.twimg.com/media/D8XsylfWkAAuol4.jpg', 'https://pbs.twimg.com/media/D8Xsz-ZX4AA-Kf_.jpg']",179,42,250,[],[],https://twitter.com/MedvedevRussia/status/1136574906106351622,False,,1,https://pbs.twimg.com/media/D8XsxsnXYAAf8YJ.jpg,,,,,,,[],,,,
1136269041981632517,1136269041981632517,2019-06-05 16:50:25 MSK,2019-06-05,16:50:25,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Россия не отказывается от продления существующих договоров о транзите газа с Украиной. Но это сотрудничество должно быть взаимовыгодным. Мы надеемся, что у нового руководства Украины прагматизм в этом вопросе возобладает над политическими спекуляциями и транзит газа сохранится  https://t.co/bv502k58vw",ru,[],[],[],161,81,321,[],[],https://twitter.com/MedvedevRussia/status/1136269041981632517,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1136268629958373376/pu/img/OR-tlPwMWLrZg6K2.jpg,,,,,,,[],,,,
1136256561599406080,1136256561599406080,2019-06-05 16:00:49 MSK,2019-06-05,16:00:49,+0300,153812887,medvedevrussia,Дмитрий Медведев,,Словакия может рассчитывать на Россию как на надежного поставщика углеводородов. Необходимо найти пункты сотрудничества по подключению Словакии к «Северному потоку – 2» и «Турецкому потоку». Сегодня обсуждали это с моим словацким коллегой  https://t.co/KjFqBD17Xk  https://t.co/nv1vyb9ffw,ru,[],['http://government.ru/news/36920/'],['https://pbs.twimg.com/media/D8TKD4eW4AAJ9Ml.jpg'],49,20,116,[],[],https://twitter.com/MedvedevRussia/status/1136256561599406080,False,,1,https://pbs.twimg.com/media/D8TKD4eW4AAJ9Ml.jpg,,,,,,,[],,,,
1134477894217060354,1134477894217060354,2019-05-31 18:13:02 MSK,2019-05-31,18:13:02,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Рад был снова посетить Ашхабад. Встретились с президентом Туркменистана Гурбангулы Бердымухамедовым, обсудили развитие сотрудничества. Приняли участие в заседании Совета глав правительств стран – участниц СНГ.  Спасибо за гостеприимство, оказанное нашей делегации!  https://t.co/DqxsUKiGRe",ru,[],[],"['https://pbs.twimg.com/media/D755gemWsAAvglA.jpg', 'https://pbs.twimg.com/media/D755iUxWwAEQVmN.jpg', 'https://pbs.twimg.com/media/D755lIYWsAAlezR.jpg', 'https://pbs.twimg.com/media/D755mn8XUAA9AKb.jpg']",213,54,345,[],[],https://twitter.com/MedvedevRussia/status/1134477894217060354,False,,1,https://pbs.twimg.com/media/D755gemWsAAvglA.jpg,,,,,,,[],,,,
1134143711363780608,1134143711363780608,2019-05-30 20:05:06 MSK,2019-05-30,20:05:06,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"В Узбекистане провели переговоры с президентом республики Шавкатом Мирзиеевым и премьер-министром Абдуллой Ариповым. Впервые состоялось заседание Совместной комиссии на уровне глав правительств. Обсудили планы сотрудничества, рост товарооборота, укрепление гуманитарных связей  https://t.co/ngC8nsGjSX",ru,[],[],[],141,56,291,[],[],https://twitter.com/MedvedevRussia/status/1134143711363780608,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1134143391703453698/pu/img/FMz9eIzZ2fpR3HIW.jpg,,,,,,,[],,,,
1128289107757682689,1128289107757682689,2019-05-14 16:21:00 MSK,2019-05-14,16:21:00,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Ряд поручений Президента и Председателя Правительства не исполнены. Провел «разбор полетов». Сделаны выводы, включая персональные  https://t.co/Rn7ztlZQvO",ru,[],['http://government.ru/news/36636'],[],443,70,238,[],[],https://twitter.com/MedvedevRussia/status/1128289107757682689,False,,0,,,,,,,,[],,,,
1127946593104277504,1127946593104277504,2019-05-13 17:39:58 MSK,2019-05-13,17:39:58,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"О ситуации в казанской школе. Подобные инциденты означают либо недоработки в системе безопасности, либо чье-то разгильдяйство на месте. Дал поручение проанализировать ситуацию на предмет необходимости изменения требований к системе входа в школы, к обеспечению безопасности",ru,[],[],[],338,56,328,[],[],https://twitter.com/MedvedevRussia/status/1127946593104277504,False,,0,,,,,,,,[],,,,
1126419774089646080,1126419774089646080,2019-05-09 12:32:56 MSK,2019-05-09,12:32:56,+0300,153812887,medvedevrussia,Дмитрий Медведев,,С Днём Великой Победы!  https://t.co/zk2zAduV9I,ru,[],['https://www.facebook.com/Dmitry.Medvedev/posts/10155948174806851?__tn__=-R-R'],[],230,80,721,[],[],https://twitter.com/MedvedevRussia/status/1126419774089646080,False,,0,,,,,,,,[],,,,
1123529819449372673,1123529819449372673,2019-05-01 13:09:17 MSK,2019-05-01,13:09:17,+0300,153812887,medvedevrussia,Дмитрий Медведев,,Всем хороших майских праздников!  https://t.co/JdVlULeC3v,ru,[],[],"['https://pbs.twimg.com/media/D5eUY1OWkAA4A2Y.jpg', 'https://pbs.twimg.com/media/D5eUZlcXsAExoLI.jpg', 'https://pbs.twimg.com/media/D5eUaSSW0AA5yRD.jpg']",399,129,887,[],[],https://twitter.com/MedvedevRussia/status/1123529819449372673,False,,1,https://pbs.twimg.com/media/D5eUY1OWkAA4A2Y.jpg,,,,,,,[],,,,
1123235458388045830,1123235458388045830,2019-04-30 17:39:36 MSK,2019-04-30,17:39:36,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Провели в Ереване заседание Евразийского межправсовета. Пять лет назад наши страны приняли решение двигаться вперед сообща. Уже можно говорить, что интеграционный проект состоялся. Об этом свидетельствуют конкретные цифры:рост ВВП, увеличение товарооборота  https://t.co/YNvosQDXqr  https://t.co/nuugv4ZrnQ",ru,[],['http://government.ru/news/36551/'],[],79,26,144,[],[],https://twitter.com/MedvedevRussia/status/1123235458388045830,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1123234052100841473/pu/img/hSYtWJmslYhOjUvD.jpg,,,,,,,[],,,,
1123224356476334081,1123224356476334081,2019-04-30 16:55:29 MSK,2019-04-30,16:55:29,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"О ценах на газ для Украины: все предложения, которые были сделаны во время общения с нашими коллегами с Украины, естественно, применимы и к новым властям – было бы желание",ru,[],[],[],96,28,155,[],[],https://twitter.com/MedvedevRussia/status/1123224356476334081,False,,0,,,,,,,,[],,,,
1123221735896121346,1123221735896121346,2019-04-30 16:45:04 MSK,2019-04-30,16:45:04,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Испорченная нефть в нефтепроводе «Дружба» уже замещена качественной. Следствие по инциденту идет и по линии правоохранительных органов, и по технологической линии. Виновных привлекут к ответственности. Будет сделано все, чтобы ничего подобного не повторялось",ru,[],[],[],306,96,422,[],[],https://twitter.com/MedvedevRussia/status/1123221735896121346,False,,0,,,,,,,,[],,,,
1122266036139638784,1122266036139638784,2019-04-28 01:27:28 MSK,2019-04-28,01:27:28,+0300,153812887,medvedevrussia,Дмитрий Медведев,,Христос Воскресе!  https://t.co/GiB08Wyhhu,uk,[],[],['https://pbs.twimg.com/media/D5MW8KEXkAIE2jt.jpg'],518,149,1276,[],[],https://twitter.com/MedvedevRussia/status/1122266036139638784,False,,1,https://pbs.twimg.com/media/D5MW8KEXkAIE2jt.jpg,,,,,,,[],,,,
1122081235348729857,1122081235348729857,2019-04-27 13:13:08 MSK,2019-04-27,13:13:08,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Поручил провести проверку по факту нарушения показателей качества нефти, транспортируемой ПАО «Транснефть» в направлении Белоруссии и Восточной Европы. Лица, ответственные за допущенные нарушения, будут наказаны, а материалы проверки направлены в Генпрокуратуру РФ",ru,[],[],[],235,75,361,[],[],https://twitter.com/MedvedevRussia/status/1122081235348729857,False,,0,,,,,,,,[],,,,
1121806109793300483,1121806109793300483,2019-04-26 18:59:53 MSK,2019-04-26,18:59:53,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Поддержка молодых ученых будет усилена. Это касается закупки оборудования для исследований, увеличения размера жилищных сертификатов, премий правительства, а также создания ЖСК для работников научной сферы  https://t.co/hd8mZGQVEs  https://t.co/ro2XTC8LnW",ru,[],['http://government.ru/news/36519'],"['https://pbs.twimg.com/media/D5F0UJ9XkAEuaUJ.jpg', 'https://pbs.twimg.com/media/D5F0hTHWkAAEseM.jpg', 'https://pbs.twimg.com/media/D5F0h0iWAAAqAHb.jpg']",119,29,181,[],[],https://twitter.com/MedvedevRussia/status/1121806109793300483,False,,1,https://pbs.twimg.com/media/D5F0UJ9XkAEuaUJ.jpg,,,,,,,[],,,,
1121375840024002560,1121375840024002560,2019-04-25 14:30:09 MSK,2019-04-25,14:30:09,+0300,153812887,medvedevrussia,Дмитрий Медведев,,Сотрудники одного из госпиталей пожаловались мне в соцсетях на невыплату зарплат. Деньги уже отправлены. Поручил министрам проанализировать ситуацию с оплатой труда во всех подведомственных учреждениях. Руководители органов власти будут лично отвечать за долги по зарплатам  https://t.co/HD2PfqY8Kl,ru,[],[],[],401,116,589,[],[],https://twitter.com/MedvedevRussia/status/1121375840024002560,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1121374079418761217/pu/img/1ekrkidHAb6W5NK7.jpg,,,,,,,[],,,,
1120208404117708800,1120208404117708800,2019-04-22 09:11:10 MSK,2019-04-22,09:11:10,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Главное, что следует пожелать новому украинскому руководству, – здравомыслие. И конечно, понимание глубинной ценности отношений народов наших стран, которые должны быть выше политической конъюнктуры  https://t.co/NN06kO5mQT",ru,[],['https://www.facebook.com/Dmitry.Medvedev/posts/10155914578871851?__tn__=-R'],[],454,92,395,[],[],https://twitter.com/MedvedevRussia/status/1120208404117708800,False,,0,,,,,,,,[],,,,
1120207244132519936,1120207244132519936,2019-04-22 09:06:34 MSK,2019-04-22,09:06:34,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Шансы на улучшение взаимодействия Украины с нашей страной есть. Что нужно для этого? Честность. И еще нужен прагматичный и ответственный подход. Подход, учитывающий все сложившиеся на Украине политические реалии  https://t.co/NN06kO5mQT",ru,[],['https://www.facebook.com/Dmitry.Medvedev/posts/10155914578871851?__tn__=-R'],[],501,118,483,[],[],https://twitter.com/MedvedevRussia/status/1120207244132519936,False,,0,,,,,,,,[],,,,
1118825599244689409,1118825599244689409,2019-04-18 13:36:24 MSK,2019-04-18,13:36:24,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Устанавливается запрет на экспорт на Украину российской нефти и нефтепродуктов. С 1 июня этого года определенный перечень товаров можно будет вывозить на Украину только на основании отдельных разрешений. Это касается продукции ТЭК, в том числе угля и тех же нефти и нефтепродуктов  https://t.co/xH6nwyJFrv",ru,[],[],[],247,125,464,[],[],https://twitter.com/MedvedevRussia/status/1118825599244689409,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1118825101074534400/pu/img/6bWL5FIRf1rzO2ya.jpg,,,,,,,[],,,,
1118507901344190470,1118507901344190470,2019-04-17 16:33:59 MSK,2019-04-17,16:33:59,+0300,153812887,medvedevrussia,Дмитрий Медведев,,Представил в @dumagovru отчет о работе правительства за 2018 год и ответил на вопросы депутатов  https://t.co/bgCRW1uj5j  https://t.co/YUPECoDLgH,ru,"[{'screen_name': 'dumagovru', 'name': 'государственная дума', 'id': '177194756'}]",['https://www.youtube.com/watch?v=NnNNvEymSrA'],"['https://pbs.twimg.com/media/D4W9AJ9XsAYG77C.jpg', 'https://pbs.twimg.com/media/D4W9AKAX4AAf6Ms.jpg', 'https://pbs.twimg.com/media/D4W9AKKXkAMVtXO.jpg', 'https://pbs.twimg.com/media/D4W9AJ9XsAALLHa.jpg']",192,58,193,[],[],https://twitter.com/MedvedevRussia/status/1118507901344190470,False,,1,https://pbs.twimg.com/media/D4W9AJ9XsAYG77C.jpg,,,,,,,[],,,,
1118177922320351232,1118177922320351232,2019-04-16 18:42:46 MSK,2019-04-16,18:42:46,+0300,153812887,medvedevrussia,Дмитрий Медведев,,Завтра представлю в Государственной Думе отчет о работе правительства за 2018 год. Трансляция – в полдень  https://t.co/6BHg37D5Sa,ru,[],[],['https://pbs.twimg.com/media/D4SQ4TFXoAEGxAq.jpg'],442,108,324,[],[],https://twitter.com/MedvedevRussia/status/1118177922320351232,False,,1,https://pbs.twimg.com/media/D4SQ4TFXoAEGxAq.jpg,,,,,,,[],,,,
1116600180474671104,1116600180474671104,2019-04-12 10:13:23 MSK,2019-04-12,10:13:23,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"12 апреля мы отмечаем одно из величайших событий в мировой истории – первый полет человека в космос. Ракетно-космическая отрасль и в те годы, и сегодня – это самоотверженный труд настоящих профессионалов, людей, которые живут мечтой о космосе. С Днем космонавтики!",ru,[],[],[],428,139,800,[],[],https://twitter.com/MedvedevRussia/status/1116600180474671104,False,,0,,,,,,,,[],,,,
1116296091765563392,1116296091765563392,2019-04-11 14:05:02 MSK,2019-04-11,14:05:02,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Чтобы сделать прямые перелеты между российскими городами доступнее, обнуляем для них ставку НДС. Сейчас такая льгота действует только для ряда маршрутов и рассчитана до 2025 года. Теперь она станет бессрочной и распространится на все регионы, кроме Москвы  https://t.co/KuVta8Vbjh",ru,[],['http://government.ru/news/36360'],[],178,99,309,[],[],https://twitter.com/MedvedevRussia/status/1116296091765563392,False,,0,,,,,,,,[],,,,
1115918515259809792,1115918515259809792,2019-04-10 13:04:41 MSK,2019-04-10,13:04:41,+0300,153812887,medvedevrussia,Дмитрий Медведев,,Команда МГУ впервые стала двукратным чемпионом мирового первенства по спортивному программированию #ICPC. Команды Высшей школы экономики и МФТИ стали бронзовыми призерами. Это блестящий результат – мы очень гордимся вами. Поздравляю с победой!  https://t.co/1WqKawYNsg,ru,[],[],['https://pbs.twimg.com/media/D3yJ6tsW0AUSAqo.jpg'],214,95,715,['icpc'],[],https://twitter.com/MedvedevRussia/status/1115918515259809792,False,,1,https://pbs.twimg.com/media/D3yJ6tsW0AUSAqo.jpg,,,,,,,[],,,,
1113075907642580992,1113075907642580992,2019-04-02 16:49:10 MSK,2019-04-02,16:49:10,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Многие предприниматели не знают, какие меры поддержки уже есть для малого и среднего бизнеса. Для них работает Бизнес-навигатор МСП: здесь можно узнать о готовых инструментах ведения своего дела и получить много других полезных сервисов:  https://t.co/jEJ0WYNPgU  https://t.co/jGAw0nZGNN",ru,[],['https://smbn.ru'],['https://pbs.twimg.com/media/D3JwfNAWAAAE4ll.jpg'],250,70,201,[],[],https://twitter.com/MedvedevRussia/status/1113075907642580992,False,,1,https://pbs.twimg.com/media/D3JwfNAWAAAE4ll.jpg,,,,,,,[],,,,
1112731234977923072,1112731234977923072,2019-04-01 17:59:34 MSK,2019-04-01,17:59:34,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Для снижения нагрузки на бизнес будет создан новый цифровой ресурс, позволяющий предпринимателям заявлять о нарушениях при проверке. С помощью «зеркального реестра проверок» можно будет оперативно реагировать на нарушения. Система будет разработана к середине октября",ru,[],[],[],450,117,522,[],[],https://twitter.com/MedvedevRussia/status/1112731234977923072,False,,0,,,,,,,,[],,,,
1109337592766566401,1109337592766566401,2019-03-23 09:14:27 MSK,2019-03-23,09:14:27,+0300,153812887,medvedevrussia,Дмитрий Медведев,,Концепция нового Кодекса об административных правонарушениях будет подготовлена к 1 июня. В разработке примут участие профильные министерства и экспертные организации. Задача – актуализировать правовое регулирование в сфере административной ответственности  https://t.co/maJ1MiCapk,ru,[],['http://government.ru/news/36155'],[],268,84,228,[],[],https://twitter.com/MedvedevRussia/status/1109337592766566401,False,,0,,,,,,,,[],,,,
1109141500993122304,1109141500993122304,2019-03-22 20:15:15 MSK,2019-03-22,20:15:15,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Отношения между Россией и Украиной находятся в глубоком кризисе. В этом году истекает срок действия соглашения в газовой сфере и необходимо определиться, что делать дальше. Пока мы каких-то серьезных сигналов от действующих властей на Украине на эту тему не имеем  https://t.co/W9xGdvgncD",ru,[],[],[],272,86,308,[],[],https://twitter.com/MedvedevRussia/status/1109141500993122304,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1109141134381600769/pu/img/bWZbUMuIPQpg_7eX.jpg,,,,,,,[],,,,
1107893074754260992,1107893074754260992,2019-03-19 09:34:27 MSK,2019-03-19,09:34:27,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Главам регионов даны поручения, которые помогут эффективнее работать для достижения целей и показателей, заданных национальными проектами. Правительство должно помочь с организацией этой работы  https://t.co/cLpL3kUl4c",ru,[],['http://government.ru/news/36070'],[],276,40,182,[],[],https://twitter.com/MedvedevRussia/status/1107893074754260992,False,,0,,,,,,,,[],,,,
1107626028317491201,1107626028317491201,2019-03-18 15:53:18 MSK,2019-03-18,15:53:18,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Региональные власти должны начинать работу по нацпроектам сразу после распределения бюджетных средств. Проводить необходимые конкурсы в самом начале года. Сроки – сжатые, затягивать с реализацией поставленных задач нельзя",ru,[],[],[],436,106,454,[],[],https://twitter.com/MedvedevRussia/status/1107626028317491201,False,,0,,,,,,,,[],,,,
1106559164984279040,1106559164984279040,2019-03-15 17:13:58 MSK,2019-03-15,17:13:58,+0300,153812887,medvedevrussia,Дмитрий Медведев,,"Кинематограф в России показывает хорошую динамику. Растут кассовые сборы отечественного кино: в 2018 году – на 6,1%, до 13,8 млрд руб. Продолжается переоснащение кинотеатров – до конца года цифровое оборудование появится в 200 кинозалах в городах с населением до 500 тыс. человек  https://t.co/YxWY9fOpbN",ru,[],[],[],285,66,290,[],[],https://twitter.com/MedvedevRussia/status/1106559164984279040,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1106558659545448448/pu/img/reVGW7EUXUU_l2lA.jpg,,,,,,,[],,,,
